name,image_id,confidence,xmin,ymin,xmax,ymax
starfish,000812,0.901033044,501,135,576,220
starfish,000813,0.265967518,222,44,300,117
starfish,000813,0.368857026,155,130,226,226
echinus,000813,0.585472167,223,338,317,405
starfish,000813,0.620156229,192,188,299,335
echinus,000813,0.697776258,8,0,119,49
echinus,000813,0.752410114,446,335,533,405
echinus,000813,0.784187734,289,178,360,260
starfish,000813,0.790898025,476,194,554,284
echinus,000813,0.796230793,394,202,454,267
echinus,000813,0.8015185,2,71,100,208
starfish,000813,0.80427587,65,147,171,271
echinus,000813,0.817404747,235,105,320,191
echinus,000813,0.820238113,124,17,207,129
echinus,000814,0.357294381,0,43,40,108
starfish,000814,0.438620895,0,312,33,376
starfish,000814,0.456745178,160,293,205,337
echinus,000814,0.55513382,0,3,34,47
echinus,000814,0.703856587,0,103,48,164
echinus,000814,0.733153284,316,297,499,393
echinus,000814,0.739074767,45,123,146,211
starfish,000814,0.745917737,514,2,587,57
echinus,000814,0.759789765,201,334,275,403
echinus,000814,0.765024781,12,370,82,405
echinus,000814,0.780055523,143,2,257,48
starfish,000814,0.803803027,54,250,117,309
echinus,000814,0.828943312,35,23,146,120
echinus,000814,0.841172218,140,195,300,302
echinus,000814,0.846157968,490,74,646,306
starfish,000814,0.922723591,296,168,515,324
holothurian,000815,0.371127307,530,16,569,54
echinus,000815,0.813419163,150,338,282,405
echinus,000815,0.82050401,469,80,537,146
holothurian,000815,0.825542271,298,337,361,404
echinus,000815,0.850849092,151,14,280,146
echinus,000815,0.852240145,30,156,159,271
echinus,000815,0.870833099,272,0,360,59
echinus,000816,0.695649862,26,251,96,321
echinus,000816,0.736240327,251,100,294,137
echinus,000816,0.811658144,195,134,246,176
echinus,000816,0.838109195,254,127,308,169
echinus,000816,0.84087497,432,315,569,405
echinus,000816,0.844481885,329,207,410,281
echinus,000817,0.372000456,382,81,441,125
holothurian,000817,0.721473575,343,145,381,198
holothurian,000817,0.743719697,37,104,75,166
echinus,000817,0.801279366,404,48,465,89
holothurian,000817,0.807862997,385,86,438,125
echinus,000818,0.270805776,350,384,386,404
echinus,000818,0.321688205,244,165,273,194
scallop,000818,0.468366504,639,383,661,404
starfish,000818,0.589310229,111,222,157,259
echinus,000818,0.593765199,131,375,193,405
echinus,000818,0.702745855,284,131,308,168
echinus,000818,0.724779427,484,16,523,46
holothurian,000818,0.774594069,542,347,603,405
echinus,000818,0.792065918,323,269,371,311
echinus,000818,0.807601333,556,78,620,128
echinus,000818,0.819279552,491,181,543,234
echinus,000818,0.820066214,456,334,519,396
echinus,000818,0.829714358,300,15,338,52
echinus,000818,0.832592487,413,222,464,278
echinus,000818,0.833109915,89,263,139,321
echinus,000818,0.834776044,450,259,522,323
echinus,000818,0.836318731,395,362,449,404
echinus,000818,0.857128859,96,171,146,208
starfish,000818,0.858496428,546,280,616,343
echinus,000819,0.518780172,0,66,22,140
echinus,000819,0.804973304,172,30,292,155
echinus,000819,0.84166342,67,178,164,271
echinus,000820,0.318113267,207,174,287,238
starfish,000820,0.428032905,386,184,423,220
holothurian,000820,0.476329863,380,255,454,341
echinus,000820,0.540472329,233,295,289,353
starfish,000820,0.568183005,299,97,367,148
starfish,000820,0.707060933,333,27,389,81
echinus,000820,0.816757381,88,136,169,213
echinus,000820,0.819580555,287,213,339,257
echinus,000820,0.820486903,290,326,365,384
echinus,000820,0.829457223,326,166,381,214
echinus,000820,0.852935612,369,341,456,405
starfish,000821,0.311929464,160,75,210,114
holothurian,000821,0.345987201,189,328,222,398
starfish,000821,0.705026746,515,136,598,206
echinus,000821,0.706453085,195,357,283,405
echinus,000821,0.71380347,426,376,485,405
starfish,000821,0.730168998,469,230,520,280
starfish,000821,0.800002098,473,110,521,164
starfish,000821,0.822026849,531,204,581,246
echinus,000821,0.83302784,312,179,374,237
echinus,000822,0.250220388,129,2,187,28
echinus,000822,0.776826918,124,8,197,68
echinus,000822,0.780410528,210,3,293,57
echinus,000822,0.809511423,241,64,300,120
echinus,000822,0.821327507,0,84,76,160
scallop,000822,0.843470633,256,217,310,261
holothurian,000823,0.304841787,234,342,278,404
holothurian,000823,0.331318319,181,161,207,204
echinus,000823,0.607550144,95,66,129,94
echinus,000823,0.716382265,100,43,135,67
starfish,000823,0.759050786,245,72,276,101
echinus,000823,0.82621628,194,47,232,86
echinus,000823,0.834113657,154,203,235,282
starfish,000823,0.854641378,170,354,241,405
starfish,000824,0.482288331,136,245,188,300
echinus,000824,0.618626952,0,116,26,182
starfish,000824,0.73362118,239,55,299,116
starfish,000824,0.768432617,497,151,577,251
starfish,000824,0.81906867,44,159,127,248
holothurian,000824,0.821425617,407,82,514,159
holothurian,000824,0.831861377,305,19,406,65
holothurian,000824,0.840064168,479,297,577,393
starfish,000824,0.844446301,580,157,658,255
echinus,000825,0.316522688,99,86,123,108
echinus,000825,0.530912995,235,119,253,137
echinus,000825,0.593205571,249,132,267,147
starfish,000825,0.615904391,329,265,367,288
echinus,000825,0.671263576,189,121,210,140
echinus,000825,0.68309319,282,171,305,193
echinus,000825,0.739751518,280,247,317,286
echinus,000825,0.749731898,300,239,339,277
echinus,000825,0.780093789,299,283,349,335
echinus,000825,0.781002939,0,197,45,236
echinus,000825,0.78920573,156,127,188,155
echinus,000825,0.805841327,303,209,337,241
echinus,000825,0.81037581,160,263,210,296
echinus,000825,0.81734103,227,372,296,405
echinus,000825,0.834644794,306,366,358,405
echinus,000825,0.838932931,230,211,275,253
echinus,000825,0.845971406,204,288,251,329
echinus,000825,0.850254893,98,276,154,327
echinus,000826,0.676494479,117,353,232,405
echinus,000826,0.733933985,476,2,552,38
echinus,000826,0.738469243,490,356,596,405
echinus,000826,0.769655704,0,148,45,251
echinus,000826,0.801898777,559,77,606,127
echinus,000826,0.840634882,129,129,187,174
echinus,000826,0.852833867,37,89,108,140
echinus,000826,0.853328526,423,8,508,97
echinus,000826,0.868885994,155,72,226,135
echinus,000826,0.872197211,491,51,564,126
echinus,000826,0.873453796,72,199,173,280
echinus,000826,0.877561688,27,125,140,211
echinus,000826,0.880897582,119,12,185,69
holothurian,000827,0.265848249,529,207,601,247
echinus,000827,0.74790746,547,2,654,51
echinus,000827,0.815876544,115,45,198,117
echinus,000827,0.837251306,1,2,87,77
echinus,000827,0.840702057,1,65,121,203
echinus,000827,0.860696793,1,188,169,323
echinus,000827,0.864934266,617,1,720,93
echinus,000827,0.873401701,148,1,249,72
echinus,000828,0.745099664,663,2,719,71
echinus,000828,0.834682643,88,2,186,89
echinus,000828,0.839453697,3,124,131,328
echinus,000828,0.845260143,95,84,254,237
echinus,000828,0.846433222,175,212,307,352
echinus,000828,0.849568069,258,0,354,90
echinus,000828,0.850148499,204,50,274,124
echinus,000829,0.669165313,550,242,595,291
echinus,000829,0.753728986,486,147,527,190
echinus,000829,0.815078378,560,57,612,116
echinus,000830,0.722285509,439,162,499,224
echinus,000830,0.779009104,352,159,440,250
echinus,000830,0.841481626,348,18,473,161
echinus,000830,0.877062738,236,119,370,251
starfish,000831,0.25601092,289,338,351,379
echinus,000831,0.463162065,699,248,720,294
echinus,000831,0.483146161,405,98,446,145
echinus,000831,0.521752477,686,188,720,235
echinus,000831,0.633604944,579,46,629,88
starfish,000831,0.652553737,377,228,429,271
echinus,000831,0.708727837,355,112,396,151
echinus,000831,0.721031606,575,171,651,234
echinus,000831,0.761736929,309,188,370,234
echinus,000831,0.766612351,628,93,687,141
echinus,000831,0.799334347,246,280,325,346
echinus,000831,0.806588233,255,221,309,276
echinus,000831,0.850621104,519,279,581,335
echinus,000832,0.252927691,0,92,24,145
starfish,000832,0.272024542,125,51,181,93
echinus,000832,0.443021894,0,291,22,383
echinus,000832,0.628842294,428,331,510,397
starfish,000832,0.675546467,113,154,204,216
echinus,000832,0.709596097,291,114,358,174
echinus,000832,0.71056211,257,51,332,118
holothurian,000832,0.747528374,552,23,680,74
echinus,000832,0.747579992,151,4,219,58
echinus,000832,0.771196604,287,1,355,45
echinus,000832,0.785162687,263,327,364,405
echinus,000832,0.791457832,343,154,401,210
echinus,000832,0.798275828,103,97,179,159
echinus,000832,0.801430643,219,22,273,83
starfish,000832,0.80904448,522,175,588,235
echinus,000832,0.817825556,352,13,427,87
echinus,000832,0.818047941,209,141,277,193
echinus,000832,0.823394477,301,188,389,277
echinus,000832,0.847847164,457,213,546,299
echinus,000832,0.856856406,155,214,255,300
echinus,000832,0.859184623,430,145,494,206
holothurian,000832,0.871106684,581,78,720,141
echinus,000833,0.32329765,263,21,292,45
echinus,000833,0.36921826,556,74,582,95
echinus,000833,0.405864745,81,17,108,42
holothurian,000833,0.717323542,241,190,309,217
holothurian,000833,0.756045878,336,356,386,405
echinus,000833,0.784034133,322,159,361,193
starfish,000833,0.810116112,170,172,209,200
echinus,000833,0.815865219,402,41,432,71
starfish,000833,0.880521059,515,270,572,312
holothurian,000834,0.432050496,141,70,186,103
holothurian,000834,0.469776601,233,25,255,65
holothurian,000834,0.65032953,129,362,190,405
holothurian,000834,0.709516108,320,92,387,156
holothurian,000834,0.812360764,142,230,214,277
starfish,000834,0.842669725,496,21,558,61
starfish,000834,0.899933815,75,334,157,405
starfish,000834,0.913024426,157,271,223,335
starfish,000834,0.91705513,62,214,155,291
holothurian,000835,0.50821048,399,139,459,207
holothurian,000835,0.589617908,222,2,284,54
starfish,000835,0.625276208,233,371,305,405
holothurian,000835,0.808640182,195,294,298,362
holothurian,000835,0.875308454,496,192,630,304
starfish,000835,0.900943041,95,256,221,393
starfish,000836,0.286241382,476,146,523,184
starfish,000836,0.578581333,1,335,48,405
echinus,000836,0.689419389,348,2,382,28
echinus,000836,0.709503889,444,84,486,120
echinus,000836,0.758322716,328,30,366,63
echinus,000836,0.793707848,603,296,715,404
echinus,000836,0.832447648,323,74,376,126
echinus,000836,0.833965302,399,270,478,339
echinus,000836,0.863808572,387,94,471,192
holothurian,000837,0.259049326,669,363,720,404
holothurian,000837,0.320147216,692,225,720,262
starfish,000837,0.395826101,639,300,675,334
echinus,000837,0.659005642,291,20,330,59
starfish,000837,0.685352623,44,252,94,297
echinus,000837,0.763796151,676,112,715,143
echinus,000837,0.76658076,496,13,528,40
echinus,000837,0.770704567,550,71,583,103
echinus,000837,0.802831888,481,53,532,104
echinus,000837,0.812872469,253,99,306,159
echinus,000837,0.832422554,525,280,600,359
starfish,000837,0.847405255,137,141,188,185
starfish,000837,0.862143517,436,86,491,135
holothurian,000838,0.580084145,308,127,351,152
echinus,000838,0.788296819,1,53,43,96
echinus,000838,0.799541771,95,40,139,84
echinus,000838,0.820726871,30,27,78,76
echinus,000838,0.833742023,343,31,383,75
echinus,000839,0.390811443,0,271,13,320
echinus,000839,0.496525049,0,292,25,390
holothurian,000839,0.509843826,467,136,550,163
echinus,000839,0.606498778,20,374,123,405
holothurian,000839,0.742466509,223,247,275,331
holothurian,000839,0.851131022,295,325,393,368
starfish,000840,0.253050894,653,258,720,335
holothurian,000840,0.693479598,421,221,496,291
echinus,000840,0.721423864,605,186,656,233
echinus,000840,0.757015109,546,19,607,83
echinus,000840,0.787252724,621,134,674,188
echinus,000840,0.789102674,592,232,649,287
echinus,000840,0.790208757,471,294,537,371
echinus,000840,0.800547898,548,112,607,172
starfish,000840,0.807362318,125,39,232,128
echinus,000840,0.808416247,260,76,321,152
echinus,000840,0.808536768,537,263,602,318
echinus,000840,0.82056576,581,304,640,362
echinus,000840,0.8225438,462,2,518,50
echinus,000840,0.824620545,91,110,176,198
echinus,000840,0.835254192,381,6,456,83
echinus,000840,0.842645884,542,168,617,247
starfish,000841,0.293628335,298,0,337,23
holothurian,000841,0.470233202,304,373,348,405
holothurian,000841,0.703467429,414,192,445,267
holothurian,000841,0.713039279,171,363,247,405
starfish,000841,0.785828233,504,103,539,145
echinus,000841,0.811706185,488,154,564,220
echinus,000841,0.822106898,631,214,720,311
starfish,000841,0.87027365,427,35,482,75
echinus,000842,0.812765837,453,171,628,316
echinus,000842,0.839048445,615,305,720,405
starfish,000842,0.84104234,25,193,90,252
echinus,000842,0.867081344,624,78,718,185
echinus,000843,0.288970649,253,71,285,106
starfish,000843,0.547970831,246,111,277,148
echinus,000843,0.552805185,619,323,697,400
starfish,000843,0.645053446,121,232,171,260
echinus,000843,0.692239642,477,358,577,405
echinus,000843,0.700413406,427,3,479,40
echinus,000843,0.813642204,73,130,121,167
echinus,000843,0.81627053,484,173,564,262
echinus,000843,0.8406021,293,53,341,102
starfish,000843,0.847385108,259,274,309,327
echinus,000843,0.849277079,184,230,238,271
starfish,000843,0.878657937,280,213,349,279
echinus,000844,0.364144325,1,6,51,36
echinus,000844,0.575409055,0,52,35,99
holothurian,000844,0.603337049,414,335,481,390
echinus,000844,0.69991529,350,60,395,95
echinus,000844,0.755595267,390,124,433,175
echinus,000844,0.779001415,172,28,241,73
echinus,000844,0.802962005,380,164,439,226
echinus,000844,0.812229097,412,2,463,42
echinus,000844,0.82263118,250,36,298,77
echinus,000844,0.856292546,45,246,135,321
echinus,000845,0.262882322,329,112,366,147
scallop,000845,0.345374733,393,222,411,239
holothurian,000845,0.347129256,295,379,356,404
scallop,000845,0.35783121,337,202,355,218
starfish,000845,0.380643666,558,60,613,94
echinus,000845,0.406955451,0,145,23,186
echinus,000845,0.49810937,0,310,33,355
echinus,000845,0.668317497,135,288,176,321
starfish,000845,0.678895473,264,362,312,397
starfish,000845,0.715457559,365,196,404,226
echinus,000845,0.733978391,605,35,649,73
starfish,000845,0.738668144,554,370,630,405
starfish,000845,0.742607772,218,301,281,352
echinus,000845,0.754432321,217,134,255,165
starfish,000845,0.772597909,635,129,702,180
holothurian,000845,0.809301674,371,277,414,357
echinus,000845,0.834910333,116,322,176,380
echinus,000845,0.842615306,200,359,251,403
echinus,000846,0.729322314,549,222,641,289
starfish,000846,0.802292407,666,96,720,141
echinus,000846,0.806883097,430,275,485,360
starfish,000846,0.818695605,483,229,567,312
echinus,000847,0.257897705,219,30,245,56
holothurian,000847,0.294560552,136,298,202,334
echinus,000847,0.295371801,77,165,117,202
starfish,000847,0.32074815,152,187,186,214
echinus,000847,0.325744808,190,110,236,151
echinus,000847,0.687069714,178,9,212,40
holothurian,000847,0.751564443,351,294,424,325
echinus,000847,0.777445138,89,193,146,239
holothurian,000847,0.826679945,275,239,358,282
holothurian,000847,0.862077773,424,273,479,341
starfish,000848,0.325099468,15,74,123,193
starfish,000848,0.381646752,661,24,720,93
starfish,000848,0.519866228,670,324,720,405
echinus,000848,0.691756308,128,125,225,218
echinus,000848,0.77973634,87,268,267,405
starfish,000848,0.805225432,592,146,673,196
starfish,000848,0.809419274,509,206,591,272
starfish,000848,0.823346198,592,215,697,293
starfish,000848,0.842868209,446,74,529,134
holothurian,000849,0.347018242,588,312,630,371
starfish,000849,0.35100013,170,382,225,405
starfish,000849,0.452561408,62,346,111,382
echinus,000849,0.744539618,223,176,253,213
echinus,000849,0.771330714,555,210,581,242
echinus,000849,0.771614969,358,110,393,136
echinus,000849,0.784855068,574,239,607,271
echinus,000849,0.789016366,472,152,506,186
echinus,000849,0.791219652,510,276,547,315
echinus,000849,0.804349899,200,136,235,176
echinus,000849,0.828720331,286,169,345,225
echinus,000849,0.832554519,546,303,591,352
echinus,000849,0.844256938,566,372,615,405
starfish,000850,0.679474831,684,204,720,251
echinus,000850,0.757149398,629,328,692,379
echinus,000850,0.76444006,563,296,614,338
holothurian,000850,0.797504246,95,188,183,230
holothurian,000850,0.870642126,364,278,443,392
echinus,000851,0.271295667,642,224,692,265
holothurian,000851,0.411838144,594,82,668,161
holothurian,000851,0.422984689,59,304,113,359
starfish,000851,0.511294007,575,224,640,258
starfish,000851,0.57601738,462,109,520,152
starfish,000851,0.756892443,271,141,324,185
echinus,000851,0.818302035,415,356,485,405
echinus,000851,0.843877316,444,230,511,288
echinus,000852,0.372471243,0,212,51,322
echinus,000852,0.52414602,254,97,293,132
holothurian,000852,0.609780669,293,155,324,207
holothurian,000852,0.676890254,406,175,455,201
echinus,000852,0.687321782,172,86,221,123
echinus,000852,0.731930315,210,85,271,131
echinus,000852,0.791255713,0,93,91,159
echinus,000852,0.792722821,270,204,320,266
echinus,000852,0.82050544,135,5,196,63
echinus,000852,0.828365564,215,187,282,264
echinus,000852,0.839100063,31,311,170,405
echinus,000852,0.850279808,21,161,153,270
echinus,000852,0.855398059,227,4,281,58
echinus,000853,0.251084834,703,254,720,308
echinus,000853,0.261738926,503,88,538,116
echinus,000853,0.268991768,530,17,568,52
echinus,000853,0.350073367,485,21,516,51
echinus,000853,0.504064441,426,52,456,78
echinus,000853,0.549950898,701,346,720,405
echinus,000853,0.670411527,0,282,22,348
echinus,000853,0.676561713,441,64,474,95
starfish,000853,0.68025279,336,163,388,202
echinus,000853,0.806986392,613,200,666,256
holothurian,000853,0.839914918,69,215,176,271
starfish,000854,0.29471755,377,168,412,190
starfish,000854,0.433108538,277,129,305,165
echinus,000854,0.583724618,424,35,461,70
starfish,000854,0.726389706,313,184,341,232
starfish,000854,0.75559032,326,331,367,385
echinus,000854,0.767539382,503,36,558,81
